KATEGORI,NAMA INSTANSI,PROVINSI,KABUPATEN,KECAMATAN,TOTAL BELANJA,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,VISIT/CANVAS,KETERANGAN,ALAMAT,HUT
SD NEGERI,SD NEGERI DALEM,DI YOGYAKARTA,KOTA YOGYAKARTA,KOTAGEDE,0,0,0,0,0,0,0,0,0,0,0,09/02/2022,,,
SD NEGERI,SD NEGERI GEDONGKUNING,DI YOGYAKARTA,KOTA YOGYAKARTA,KOTAGEDE,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KARANGMULYO,DI YOGYAKARTA,KOTA YOGYAKARTA,KOTAGEDE,0,0,0,0,0,0,0,0,0,0,0,25/01/2023,,,
SD NEGERI,SD NEGERI KARANGSARI,DI YOGYAKARTA,KOTA YOGYAKARTA,KOTAGEDE,12.705.000,0,0,0,0,0,0,12.705.000,0,0,0,,,,
SD NEGERI,SD NEGERI KOTAGEDE 1,DI YOGYAKARTA,KOTA YOGYAKARTA,KOTAGEDE,0,0,0,0,0,0,0,0,0,0,0,09/02/2022,,,
SD NEGERI,SD NEGERI KOTAGEDE 4,DI YOGYAKARTA,KOTA YOGYAKARTA,KOTAGEDE,0,0,0,0,0,0,0,0,0,0,0,09/02/2022,,,
SD NEGERI,SD NEGERI KOTAGEDE 5,DI YOGYAKARTA,KOTA YOGYAKARTA,KOTAGEDE,0,0,0,0,0,0,0,0,0,0,0,09/02/2022,,,
SD NEGERI,SD NEGERI PILAHAN,DI YOGYAKARTA,KOTA YOGYAKARTA,KOTAGEDE,0,0,0,0,0,0,0,0,0,0,0,25/01/2023,,,
SD NEGERI,SD NEGERI RANDUSARI,DI YOGYAKARTA,KOTA YOGYAKARTA,KOTAGEDE,0,0,0,0,0,0,0,0,0,0,0,09/02/2022,,,
SD NEGERI,SD NEGERI REJOWINANGUN I,DI YOGYAKARTA,KOTA YOGYAKARTA,KOTAGEDE,0,0,0,0,0,0,0,0,0,0,0,25/01/2023,,,
SD NEGERI,SD NEGERI REJOWINANGUN III,DI YOGYAKARTA,KOTA YOGYAKARTA,KOTAGEDE,0,0,0,0,0,0,0,0,0,0,0,25/01/2023,,,
SD NEGERI,SD NEGERI KEPUTRAN 2,DI YOGYAKARTA,KOTA YOGYAKARTA,KRATON,9.700.000,0,0,0,0,0,0,0,0,0,9.700.000,,,,
SD NEGERI,SD NEGERI KEPUTRAN A,DI YOGYAKARTA,KOTA YOGYAKARTA,KRATON,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KEPUTRAN I,DI YOGYAKARTA,KOTA YOGYAKARTA,KRATON,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KRATON,DI YOGYAKARTA,KOTA YOGYAKARTA,KRATON,73.373.451,0,2.100.000,16.550.000,5.599.500,23.413.451,13.008.500,2.652.000,10.050.000,0,0,,,,
SD NEGERI,SD NEGERI PANEMBAHAN,DI YOGYAKARTA,KOTA YOGYAKARTA,KRATON,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI GEDONGKIWO,DI YOGYAKARTA,KOTA YOGYAKARTA,MANTRIJERON,0,0,0,0,0,0,0,0,0,0,0,28/01/2022,,,
SD NEGERI,SD NEGERI MINGGIRAN,DI YOGYAKARTA,KOTA YOGYAKARTA,MANTRIJERON,0,0,0,0,0,0,0,0,0,0,0,28/01/2022,,,
SD NEGERI,SD NEGERI SURYODININGRATAN 1,DI YOGYAKARTA,KOTA YOGYAKARTA,MANTRIJERON,0,0,0,0,0,0,0,0,0,0,0,28/01/2022,,,
SD NEGERI,SD NEGERI SURYODININGRATAN 2,DI YOGYAKARTA,KOTA YOGYAKARTA,MANTRIJERON,0,0,0,0,0,0,0,0,0,0,0,28/01/2022,,,
SD NEGERI,SD NEGERI SURYODININGRATAN 3,DI YOGYAKARTA,KOTA YOGYAKARTA,MANTRIJERON,15.950.000,0,0,0,0,0,0,0,0,6.000.000,9.950.000,24/10/2024,VISIT,,
SD NEGERI,SD NEGERI SURYOWIJAYAN,DI YOGYAKARTA,KOTA YOGYAKARTA,MANTRIJERON,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KARANGANYAR,DI YOGYAKARTA,KOTA YOGYAKARTA,MERGANGSAN,0,0,0,0,0,0,0,0,0,0,0,26/07/2023,,,
SD NEGERI,SD NEGERI KINTELAN 1,DI YOGYAKARTA,KOTA YOGYAKARTA,MERGANGSAN,0,0,0,0,0,0,0,0,0,0,0,21/01/2022,,,
SD NEGERI,SD NEGERI KINTELAN 2,DI YOGYAKARTA,KOTA YOGYAKARTA,MERGANGSAN,0,0,0,0,0,0,0,0,0,0,0,21/01/2022,,,
SD NEGERI,SD NEGERI PRAWIROTAMAN,DI YOGYAKARTA,KOTA YOGYAKARTA,MERGANGSAN,0,0,0,0,0,0,0,0,0,0,0,21/01/2022,,,
SD NEGERI,SD NEGERI PUJOKUSUMAN 1,DI YOGYAKARTA,KOTA YOGYAKARTA,MERGANGSAN,200.195.000,0,17.450.000,51.965.000,40.565.000,90.215.000,0,0,0,0,0,21/01/2022,,,
SD NEGERI,SD NEGERI SUROKARSAN 2,DI YOGYAKARTA,KOTA YOGYAKARTA,MERGANGSAN,0,0,0,0,0,0,0,0,0,0,0,21/01/2022,,,
SD NEGERI,SD NEGERI TIMURAN,DI YOGYAKARTA,KOTA YOGYAKARTA,MERGANGSAN,0,0,0,0,0,0,0,0,0,0,0,21/01/2022,,,
SD NEGERI,SD NEGERI NGABEAN,DI YOGYAKARTA,KOTA YOGYAKARTA,NGAMPILAN,350.000,0,0,350.000,0,0,0,0,0,0,0,03/03/2023,,,
SD NEGERI,SD NEGERI SERANGAN,DI YOGYAKARTA,KOTA YOGYAKARTA,NGAMPILAN,0,0,0,0,0,0,0,0,0,0,0,03/03/2023,,,
SD NEGERI,SD NEGERI MARGOYASAN,DI YOGYAKARTA,KOTA YOGYAKARTA,PAKUALAMAN,0,0,0,0,0,0,0,0,0,0,0,20/01/2022,,,
SD NEGERI,SD NEGERI PURO PAKUALAMAN I,DI YOGYAKARTA,KOTA YOGYAKARTA,PAKUALAMAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TUKANGAN,DI YOGYAKARTA,KOTA YOGYAKARTA,PAKUALAMAN,17.194.550,0,0,0,0,0,0,2.608.550,14.586.000,0,0,20/01/2022,,,
SD NEGERI,SD NEGERI BANGIREJO I,DI YOGYAKARTA,KOTA YOGYAKARTA,TEGALREJO,54.855.500,0,0,0,0,0,0,41.820.500,13.035.000,0,0,10/01/2023,,,
SD NEGERI,SD NEGERI BANGUNREJO 2,DI YOGYAKARTA,KOTA YOGYAKARTA,TEGALREJO,25.210.546,0,0,0,0,0,0,7.160.000,17.660.546,390.000,0,04/02/2022,,,
SD NEGERI,SD NEGERI BANGUNREJO 1,DI YOGYAKARTA,KOTA YOGYAKARTA,TEGALREJO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BENER,DI YOGYAKARTA,KOTA YOGYAKARTA,TEGALREJO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BLUNYAHREJO,DI YOGYAKARTA,KOTA YOGYAKARTA,TEGALREJO,8.500.000,0,0,0,0,0,0,0,0,0,8.500.000,04/02/2022,,,
SD NEGERI,SD NEGERI KARANGREJO,DI YOGYAKARTA,KOTA YOGYAKARTA,TEGALREJO,0,0,0,0,0,0,0,0,0,0,0,15/05/2023,,,
SD NEGERI,SD NEGERI PETINGGEN,DI YOGYAKARTA,KOTA YOGYAKARTA,TEGALREJO,21.900.000,0,0,0,0,8.700.000,13.200.000,0,0,0,0,04/02/2022,,,
SD NEGERI,SD NEGERI PINGIT,DI YOGYAKARTA,KOTA YOGYAKARTA,TEGALREJO,0,0,0,0,0,0,0,0,0,0,0,15/05/2023,,,
SD NEGERI,SD NEGERI TEGALREJO 1,DI YOGYAKARTA,KOTA YOGYAKARTA,TEGALREJO,2.616.800,0,0,0,0,0,0,2.616.800,0,0,0,15/05/2023,,,
SD NEGERI,SD NEGERI TEGALREJO 2,DI YOGYAKARTA,KOTA YOGYAKARTA,TEGALREJO,122.033.550,0,0,0,0,0,21.530.000,38.748.550,37.500.000,21.855.500,2.399.500,10/01/2023,,,
SD NEGERI,SD NEGERI TEGALREJO 3,DI YOGYAKARTA,KOTA YOGYAKARTA,TEGALREJO,0,0,0,0,0,0,0,0,0,0,0,04/02/2022,,,
SD NEGERI,MI NEGERI 1 YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BALIREJO,DI YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,0,0,0,0,0,0,0,0,0,0,0,18/02/2022,,,
SD NEGERI,SD NEGERI GAMBIRAN,DI YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,0,0,0,0,0,0,0,0,0,0,0,18/02/2022,,,
SD NEGERI,SD NEGERI GIWANGAN,DI YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,26.673.000,6.555.000,14.918.000,5.200.000,0,0,0,0,0,0,0,15/03/2023,,,
SD NEGERI,SD NEGERI GLAGAH,DI YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,35.650.887,0,0,0,0,14.818.273,20.832.614,0,0,0,0,15/03/2023,,,
SD NEGERI,SD NEGERI GOLO,DI YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,0,0,0,0,0,0,0,0,0,0,0,15/03/2023,,,
SD NEGERI,SD NEGERI KOTAGEDE 3 YOGYAKARTA,DI YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,0,0,0,0,0,0,0,0,0,0,0,15/03/2023,,,
SD NEGERI,SD NEGERI MENDUNGAN 1,DI YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI MENDUNGAN 2,DI YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PAKEL,DI YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,8.580.000,0,0,0,0,0,8.580.000,0,0,0,0,15/03/2023,,,
SD NEGERI,SD NEGERI PANDEYAN,DI YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,0,0,0,0,0,0,0,0,0,0,0,18/02/2022,,,
SD NEGERI,SD NEGERI TAHUNAN,DI YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,0,0,0,0,0,0,0,0,0,0,0,18/02/2022,,,
SD NEGERI,SD NEGERI WARUNGBOTO,DI YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,0,0,0,0,0,0,0,0,0,0,0,18/02/2022,,,
SD NEGERI,SD NEGERI WIROSABAN,DI YOGYAKARTA,KOTA YOGYAKARTA,UMBULHARJO,0,0,0,0,0,0,0,0,0,0,0,15/03/2023,,,
SD NEGERI,SD NEGERI PATANGPULUHAN,DI YOGYAKARTA,KOTA YOGYAKARTA,WIROBRAJAN,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI SINDUREJAN,DI YOGYAKARTA,KOTA YOGYAKARTA,WIROBRAJAN,0,0,0,0,0,0,0,0,0,0,0,24/05/2023,,,
SD NEGERI,SD NEGERI TAMANSARI I,DI YOGYAKARTA,KOTA YOGYAKARTA,WIROBRAJAN,0,0,0,0,0,0,0,0,0,0,0,18/01/2023,,,
SD NEGERI,SD NEGERI TAMANSARI II,DI YOGYAKARTA,KOTA YOGYAKARTA,WIROBRAJAN,0,0,0,0,0,0,0,0,0,0,0,24/05/2023,,,
SD NEGERI,SD NEGERI TAMANSARI III,DI YOGYAKARTA,KOTA YOGYAKARTA,WIROBRAJAN,0,0,0,0,0,0,0,0,0,0,0,24/05/2023,,,
SD NEGERI,SD NEGERI TEGALMULYO,DI YOGYAKARTA,KOTA YOGYAKARTA,WIROBRAJAN,0,0,0,0,0,0,0,0,0,0,0,24/05/2023,,,
SD NEGERI,SD NEGERI 1 BUNDER,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 1 SUNGAPAN,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,09/08/2023,,,
SD NEGERI,SD NEGERI 2 PANDOWAN,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 2 SUNGAPAN,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,09/08/2023,,,
SD NEGERI,SD NEGERI 3 BROSOT,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 3 SUNGAPAN,DI YOGYAKARTA,KULON PROGO,GALUR,45.500.000,0,0,0,0,0,0,0,16.000.000,21.500.000,8.000.000,,,,
SD NEGERI,SD NEGERI BROSOT,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BUNDER 2,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI I PANDOWAN,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KARANGSEWU,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KRANGGAN,DI YOGYAKARTA,KULON PROGO,GALUR,60.310.000,0,0,0,0,0,0,42.460.000,7.250.000,10.600.000,0,08/02/2022,,,
SD NEGERI,SD NEGERI NOMPOREJO,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PATUK,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PREMBULAN,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI SIDAKAN,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TRAYU,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TRISIK,DI YOGYAKARTA,KULON PROGO,GALUR,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 1 JONGGRANGAN GIRIMULYO,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 2 GIRIPURWO,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 2 SOKOMOYO,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI I GIRIPURWO,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI JATIROTO,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,4.430.000,0,0,0,0,0,4.430.000,0,0,0,0,,,,
SD NEGERI,SD NEGERI JETIS,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,128.796.625,10.045.000,450.000,9.309.000,26.639.125,22.515.000,0,10.434.000,23.092.500,26.312.000,0,,,,
SD NEGERI,SD NEGERI JONGGRANGAN II,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KALISONGGO,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KAMAL,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KEPUNDUNG,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI NGESONG,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI NITEN,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PENDOWOREJO,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PRINGTALI,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PURWOSARI,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,06/05/2024,,,
SD NEGERI,SD NEGERI SUKOMOYO 1,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TEGALSARI,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI WADAS,DI YOGYAKARTA,KULON PROGO,GIRIMULYO,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 1 DEKSO,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,0,0,0,0,0,0,0,0,0,0,0,26/01/2022,,,
SD NEGERI,SD NEGERI 2 DEKSO,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,0,0,0,0,0,0,0,0,0,0,0,20/12/2023,,,
SD NEGERI,SD NEGERI BANJARHARJO KULON PROGO,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,0,0,0,0,0,0,0,0,0,0,0,26/01/2022,,,
SD NEGERI,SD NEGERI BLUMBANG,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,0,0,0,0,0,0,0,0,0,0,0,08/11/2023,,,
SD NEGERI,SD NEGERI BOROSUCI,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,9.750.000,0,0,0,0,0,0,0,0,9.750.000,0,06/05/2024,,,
SD NEGERI,SD NEGERI CANDIREJO KULON PROGO,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,0,0,0,0,0,0,0,0,0,0,0,26/01/2022,,,
SD NEGERI,SD NEGERI KALIBAWANG,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,0,0,0,0,0,0,0,0,0,0,0,26/01/2022,,,
SD NEGERI,SD NEGERI KARANGHARJO,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KEMPONG,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,0,0,0,0,0,0,0,0,0,0,0,26/01/2022,,,
SD NEGERI,SD NEGERI MEJING,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,0,0,0,0,0,0,0,0,0,0,0,20/12/2023,,,
SD NEGERI,SD NEGERI NGEMPLAK,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,9.060.000,0,0,0,1.350.000,7.710.000,0,0,0,0,0,26/01/2022,,,
SD NEGERI,SD NEGERI SEMAKEN,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TANJUNG,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,31.245.890,0,0,0,0,0,0,0,0,31.245.890,0,21/12/2023,,,
SD NEGERI,SD NEGERI TEGALHARJO,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TONOGORO,DI YOGYAKARTA,KULON PROGO,KALIBAWANG,0,0,0,0,0,0,0,0,0,0,0,21/12/2023,,,
SD NEGERI,SD NEGERI 1 PRIPIH,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 1 SREMO,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 2 SREMO,DI YOGYAKARTA,KULON PROGO,KOKAP,35.892.275,0,0,0,0,0,29.392.275,6.500.000,0,0,0,,,,
SD NEGERI,SD NEGERI 3 SREMO,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BANJARAN,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI CLAPAR,DI YOGYAKARTA,KULON PROGO,KOKAP,19.579.884,0,0,0,0,0,10.099.884,0,9.480.000,0,0,,,,
SD NEGERI,SD NEGERI GAMBIR,DI YOGYAKARTA,KULON PROGO,KOKAP,10.850.000,0,0,0,0,0,0,0,10.850.000,0,0,,,,
SD NEGERI,SD NEGERI GRINDANG,DI YOGYAKARTA,KULON PROGO,KOKAP,19.503.000,0,0,0,0,0,11.110.000,2.893.000,5.500.000,0,0,,,,
SD NEGERI,SD NEGERI GUNUNG AGUNG,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI HARGOMULYO,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI HARGOREJO,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI HARGOTIRTO,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI HARGOWILIS,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI JAMBEAN,DI YOGYAKARTA,KULON PROGO,KOKAP,8.000.000,0,0,0,0,0,8.000.000,0,0,0,0,,,,
SD NEGERI,SD NEGERI JERUK,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KALIREJO,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KOKAP,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI KRIYAN,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI MENGURI,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PANTARAN,DI YOGYAKARTA,KULON PROGO,KOKAP,9.380.000,0,0,0,0,0,0,0,8.000.000,0,1.380.000,,,,
SD NEGERI,SD NEGERI PLAMPANG,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PLAOSAN,DI YOGYAKARTA,KULON PROGO,KOKAP,22.667.000,0,0,0,0,4.400.000,12.168.000,0,6.099.000,0,0,,,,
SD NEGERI,SD NEGERI PRIPIH II,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PROMAN,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PUCANGGADING,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI SANGON,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI SELO,DI YOGYAKARTA,KULON PROGO,KOKAP,37.950.000,0,0,0,0,0,9.600.000,0,23.850.000,4.500.000,0,,,,
SD NEGERI,SD NEGERI SUNGAPAN,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TANGKISAN,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI TEGANING,DI YOGYAKARTA,KULON PROGO,KOKAP,39.845.300,0,0,0,0,30.825.300,9.020.000,0,0,0,0,,,,
SD NEGERI,SD NEGERI TEGIRI,DI YOGYAKARTA,KULON PROGO,KOKAP,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 1 LENDAH,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI 2 LENDAH,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BANAREJO,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BANASARA,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BEKELAN,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI BUTUH,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI CABEAN,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI CARIKAN,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI GEGULU,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI GERJEN,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI JATIREJO,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI JURUG,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,19/01/2022,,,
SD NEGERI,SD NEGERI KASIHAN,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,02/12/2021,,,
SD NEGERI,SD NEGERI MENDIRO,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI NGENTAKREJO,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PATRAGATEN,DI YOGYAKARTA,KULON PROGO,LENDAH,0,0,0,0,0,0,0,0,0,0,0,,,,
SD NEGERI,SD NEGERI PENGKOL,DI YOGYAKARTA,KULON PROGO,LENDAH,64.359.000,18.220.000,13.230.000,14.110.000,8.600.000,10.199.000,0,0,0,0,0,06/03/2023,,,
